T,logg,Z,α,folder,filename
4400,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04400-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5600,3.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05600-3.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7800,4,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07800-4.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4400,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04400-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4500,2.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04500-2.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7800,1,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07800-1.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7800,2.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07800-2.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5700,4.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05700-4.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4400,0.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04400-0.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5600,5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05600-5.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4500,1,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04500-1.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5700,1.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05700-1.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4400,5.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04400-5.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5600,0,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05600-0.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4500,4,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04500-4.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
8000,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte08000-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6300,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06300-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6200,2.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06200-2.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3500,4.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03500-4.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7000,2,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07000-2.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
8000,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte08000-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6300,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06300-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3500,1.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03500-1.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6100,2,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06100-2.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7200,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07200-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6000,3.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06000-3.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3600,4,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03600-4.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3700,5.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03700-5.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7200,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07200-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3600,1,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03600-1.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3700,0.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03700-0.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6800,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06800-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4600,1.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04600-1.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5500,5.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05500-5.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4700,0,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04700-0.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5400,4,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05400-4.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6900,2.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06900-2.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6800,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06800-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4600,4.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04600-4.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5500,0.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05500-0.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4700,5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04700-5.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5400,1,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05400-1.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5500,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05500-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5400,2.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05400-2.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6900,1,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06900-1.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4600,2,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04600-2.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5500,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05500-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4700,3.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04700-3.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6900,4,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06900-4.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6800,5.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06800-5.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3600,2.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03600-2.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3700,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03700-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6100,4.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06100-4.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6000,5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06000-5.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3700,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03700-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6100,1.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06100-1.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7200,5.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07200-5.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6000,0,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06000-0.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4300,4.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04300-4.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5000,0.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05000-0.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4200,5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04200-5.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5100,1,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05100-1.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4300,1.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04300-1.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5000,5.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05000-5.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4200,0,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04200-0.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5100,4,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05100-4.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5800,5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05800-5.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5900,4.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05900-4.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7600,2.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07600-2.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5800,0,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05800-0.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5900,1.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05900-1.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6400,2,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06400-2.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6500,3.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06500-3.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6400,1.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06400-1.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7600,4,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07600-4.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5800,3.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05800-3.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5900,2,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05900-2.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6400,4.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06400-4.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6500,5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06500-5.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7600,1,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07600-1.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4300,2,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04300-2.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5000,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05000-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4200,3.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04200-3.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5000,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05000-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5100,2.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05100-2.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4100,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04100-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4000,2.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04000-2.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3900,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03900-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3800,2.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03800-2.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3900,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03900-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5200,2,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05200-2.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4100,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04100-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5300,3.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05300-3.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7400,5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07400-5.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6700,1,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06700-1.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6600,5.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06600-5.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6700,4,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06700-4.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4900,3.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04900-3.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4800,2,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04800-2.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4900,0,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04900-0.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4800,1.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04800-1.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6600,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06600-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7400,3.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07400-3.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4900,5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04900-5.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4800,4.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04800-4.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6600,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06600-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6700,2.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06700-2.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3900,5.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03900-5.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3800,4,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03800-4.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5200,1.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05200-1.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4100,5.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04100-5.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5300,0,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05300-0.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4000,4,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04000-4.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5200,4.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05200-4.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4100,0.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04100-0.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5300,5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05300-5.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4000,1,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04000-1.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3900,0.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03900-0.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3800,1,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03800-1.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6600,1,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06600-1.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7400,4.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07400-4.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6600,4,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06600-4.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6700,5.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06700-5.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7400,1.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07400-1.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4900,2,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04900-2.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4800,3.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04800-3.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4100,2.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04100-2.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4000,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04000-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3900,2.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03900-2.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3800,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03800-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3800,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03800-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5200,3.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05200-3.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4000,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04000-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5300,2,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05300-2.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3900,4,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03900-4.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3800,5.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03800-5.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4100,4,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04100-4.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5200,0,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05200-0.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4000,5.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04000-5.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5300,1.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05300-1.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4100,1,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04100-1.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5200,5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05200-5.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4000,0.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04000-0.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5300,4.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05300-4.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3900,1,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03900-1.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
3800,0.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte03800-0.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4900,1.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04900-1.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4800,0,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04800-0.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6700,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06700-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7400,2,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07400-2.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4900,4.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04900-4.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4800,5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04800-5.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6600,2.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06600-2.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6700,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06700-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5800,4.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05800-4.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5900,5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05900-5.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7600,3,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07600-3.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5800,1.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05800-1.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5900,0,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05900-0.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6400,3.5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06400-3.50-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
7600,6,-1.5,0.8,Z-1.5.Alpha=+0.80,lte07600-6.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
6500,2,-1.5,0.8,Z-1.5.Alpha=+0.80,lte06500-2.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
5000,1,-1.5,0.8,Z-1.5.Alpha=+0.80,lte05000-1.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
4300,5,-1.5,0.8,Z-1.5.Alpha=+0.80,lte04300-5.00-1.5.Alpha=+0.80.PHOENIX-ACES-AGSS-COND-2011-HiRes.fits
